candidate_approval_number,discipline_root,approval_year,project_type_contexts,discipline_scope_contexts,priority,context_risk,max_segment_density,existence_status,evidence_level,crossref_strict_http_status,crossref_fallback_http_status,openalex_award_http_statuses,openalex_work_http_statuses,exact_web_query,funding_web_query,institution_site_query,next_action,source_errors,warning
58978335,E,1989,general,E08,P3,true,0.848485,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""58978335""","""58978335"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""58978335""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
58978339,E,1989,general,E08,P3,true,0.848485,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""58978339""","""58978339"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""58978339""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
58978359,E,1989,general,E08,P3,true,0.848485,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""58978359""","""58978359"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""58978359""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
58978361,E,1989,general,E08,P3,true,0.848485,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""58978361""","""58978361"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""58978361""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
58978364,E,1989,general,E08,P3,true,0.848485,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""58978364""","""58978364"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""58978364""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
58978365,E,1989,general,E08,P3,true,0.848485,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""58978365""","""58978365"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""58978365""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
58978366,E,1989,general,E08,P3,true,0.848485,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""58978366""","""58978366"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""58978366""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50579007,E,2005,general,E09,P3,true,0.848101,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50579007""","""50579007"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50579007""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50579015,E,2005,general,E09,P3,true,0.848101,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50579015""","""50579015"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50579015""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50579016,E,2005,general,E09,P3,true,0.848101,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50579016""","""50579016"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50579016""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50579023,E,2005,general,E09,P3,true,0.848101,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50579023""","""50579023"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50579023""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50579034,E,2005,general,E09,P3,true,0.848101,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50579034""","""50579034"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50579034""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50579035,E,2005,general,E09,P3,true,0.848101,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50579035""","""50579035"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50579035""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50579043,E,2005,general,E09,P3,true,0.848101,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50579043""","""50579043"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50579043""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50579047,E,2005,general,E09,P3,true,0.848101,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50579047""","""50579047"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50579047""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50579061,E,2005,general,E09,P3,true,0.848101,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50579061""","""50579061"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50579061""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50579069,E,2005,general,E09,P3,true,0.848101,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50579069""","""50579069"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50579069""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50579076,E,2005,general,E09,P3,true,0.848101,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50579076""","""50579076"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50579076""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59408003,E,1994,youth_c,E08,P3,true,0.846154,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59408003""","""59408003"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59408003""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59408004,E,1994,youth_c,E08,P3,true,0.846154,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59408004""","""59408004"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59408004""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
90715026,E,2007,major_research_plan,E08,P3,true,0.846154,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""90715026""","""90715026"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""90715026""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
90715027,E,2007,major_research_plan,E08,P3,true,0.846154,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""90715027""","""90715027"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""90715027""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
90715028,E,2007,major_research_plan,E08,P3,true,0.846154,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""90715028""","""90715028"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""90715028""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
90715030,E,2007,major_research_plan,E08,P3,true,0.846154,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""90715030""","""90715030"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""90715030""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
90915009,E,2009,major_research_plan,E08,P3,true,0.846154,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""90915009""","""90915009"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""90915009""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
90915010,E,2009,major_research_plan,E08,P3,true,0.846154,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""90915010""","""90915010"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""90915010""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
51468029,E,2014,regional,E08,P3,true,0.843750,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""51468029""","""51468029"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""51468029""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
51169006,E,2011,regional,E09,P3,true,0.840000,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""51169006""","""51169006"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""51169006""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
51169018,E,2011,regional,E09,P3,true,0.840000,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""51169018""","""51169018"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""51169018""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
51169022,E,2011,regional,E09,P3,true,0.840000,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""51169022""","""51169022"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""51169022""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50079010,E,2000,general,E09,P3,true,0.838710,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50079010""","""50079010"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50079010""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50079013,E,2000,general,E09,P3,true,0.838710,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50079013""","""50079013"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50079013""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50079015,E,2000,general,E09,P3,true,0.838710,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50079015""","""50079015"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50079015""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50079019,E,2000,general,E09,P3,true,0.838710,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50079019""","""50079019"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50079019""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50079022,E,2000,general,E09,P3,true,0.838710,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50079022""","""50079022"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50079022""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50609003,E,2006,youth_c,E09,P3,true,0.838710,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50609003""","""50609003"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50609003""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50609008,E,2006,youth_c,E09,P3,true,0.838710,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50609008""","""50609008"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50609008""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50609009,E,2006,youth_c,E09,P3,true,0.838710,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50609009""","""50609009"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50609009""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50609011,E,2006,youth_c,E09,P3,true,0.838710,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50609011""","""50609011"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50609011""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50609015,E,2006,youth_c,E09,P3,true,0.838710,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50609015""","""50609015"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50609015""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
29462006,B,1994,regional,B07,P3,true,0.833333,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""29462006""","""29462006"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""29462006""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59409002,E,1994,youth_c,E09,P3,true,0.833333,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59409002""","""59409002"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59409002""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
20341003,B,2003,special,B01,P3,true,0.833333,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""20341003""","""20341003"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""20341003""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50508011,E,2005,youth_c,E08,P3,true,0.833333,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50508011""","""50508011"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50508011""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50508017,E,2005,youth_c,E08,P3,true,0.833333,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50508017""","""50508017"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50508017""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50508019,E,2005,youth_c,E08,P3,true,0.833333,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50508019""","""50508019"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50508019""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50508042,E,2005,youth_c,E08,P3,true,0.833333,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50508042""","""50508042"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50508042""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E0724504,E,2007,special,E05,P3,true,0.833333,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""E0724504""","""E0724504"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""E0724504""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59378341,E,1993,general,E08,P3,true,0.830189,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59378341""","""59378341"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59378341""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59378342,E,1993,general,E08,P3,true,0.830189,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59378342""","""59378342"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59378342""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59378343,E,1993,general,E08,P3,true,0.830189,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59378343""","""59378343"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59378343""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59378344,E,1993,general,E08,P3,true,0.830189,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59378344""","""59378344"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59378344""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59378345,E,1993,general,E08,P3,true,0.830189,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59378345""","""59378345"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59378345""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59378346,E,1993,general,E08,P3,true,0.830189,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59378346""","""59378346"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59378346""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59378347,E,1993,general,E08,P3,true,0.830189,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59378347""","""59378347"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59378347""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59378348,E,1993,general,E08,P3,true,0.830189,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59378348""","""59378348"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59378348""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59378350,E,1993,general,E08,P3,true,0.830189,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59378350""","""59378350"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59378350""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
51669023,E,2016,regional,E09,P3,true,0.828571,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""51669023""","""51669023"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""51669023""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
29675013,B,1996,general,B04,P3,true,0.823529,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""29675013""","""29675013"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""29675013""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
29675021,B,1996,general,B04,P3,true,0.823529,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""29675021""","""29675021"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""29675021""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
29675023,B,1996,general,B04,P3,true,0.823529,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""29675023""","""29675023"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""29675023""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
29675025,B,1996,general,B04,P3,true,0.823529,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""29675025""","""29675025"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""29675025""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
29675029,B,1996,general,B04,P3,true,0.823529,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""29675029""","""29675029"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""29675029""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
29675031,B,1996,general,B04,P3,true,0.823529,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""29675031""","""29675031"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""29675031""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50108007,E,2001,youth_c,E08,P3,true,0.823529,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50108007""","""50108007"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50108007""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50108016,E,2001,youth_c,E08,P3,true,0.823529,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50108016""","""50108016"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50108016""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50278016,E,2002,general,E08,P3,true,0.823529,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50278016""","""50278016"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50278016""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50278022,E,2002,general,E08,P3,true,0.823529,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50278022""","""50278022"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50278022""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50278023,E,2002,general,E08,P3,true,0.823529,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50278023""","""50278023"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50278023""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50278024,E,2002,general,E08,P3,true,0.823529,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50278024""","""50278024"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50278024""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50278034,E,2002,general,E08,P3,true,0.823529,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50278034""","""50278034"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50278034""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50278036,E,2002,general,E08,P3,true,0.823529,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50278036""","""50278036"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50278036""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50278040,E,2002,general,E08,P3,true,0.823529,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50278040""","""50278040"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50278040""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50278045,E,2002,general,E08,P3,true,0.823529,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50278045""","""50278045"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50278045""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50278053,E,2002,general,E08,P3,true,0.823529,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50278053""","""50278053"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50278053""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50278059,E,2002,general,E08,P3,true,0.823529,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50278059""","""50278059"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50278059""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50278060,E,2002,general,E08,P3,true,0.823529,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50278060""","""50278060"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50278060""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50278062,E,2002,general,E08,P3,true,0.823529,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50278062""","""50278062"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50278062""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50278072,E,2002,general,E08,P3,true,0.823529,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50278072""","""50278072"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50278072""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50278084,E,2002,general,E08,P3,true,0.823529,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50278084""","""50278084"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50278084""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50278094,E,2002,general,E08,P3,true,0.823529,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50278094""","""50278094"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50278094""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50278095,E,2002,general,E08,P3,true,0.823529,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50278095""","""50278095"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50278095""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50278101,E,2002,general,E08,P3,true,0.823529,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50278101""","""50278101"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50278101""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
51069009,E,2010,regional,E09,P3,true,0.823529,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""51069009""","""51069009"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""51069009""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
51069014,E,2010,regional,E09,P3,true,0.823529,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""51069014""","""51069014"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""51069014""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59779020,E,1997,general,E09,P3,true,0.821429,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59779020""","""59779020"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59779020""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59779021,E,1997,general,E09,P3,true,0.821429,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59779021""","""59779021"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59779021""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59779022,E,1997,general,E09,P3,true,0.821429,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59779022""","""59779022"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59779022""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59779023,E,1997,general,E09,P3,true,0.821429,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59779023""","""59779023"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59779023""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59779024,E,1997,general,E09,P3,true,0.821429,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59779024""","""59779024"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59779024""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50179004,E,2001,general,E09,P3,true,0.820513,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50179004""","""50179004"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50179004""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
